id,created_at,tweet_id,username,fullname,followers,location,text,retweet_count,favorite_count,clasificacion
3012,2017-05-17 9:57:22,"8,65E+31",@DabeJim,Dave Jimenez,,,"El caso de Diana Belén, ¿otro feminicidio impune? - Proceso",0,0,reporte
3013,2017-05-17 9:56:33,"8,65E+31",@dw_espanol,DW (Español),,,Australia: condenado a 22 años violador de mujeres turistas #NiUnaMenos,6,7,reporte
3019,2017-05-17 9:42:47,"8,65E+30",@RicardoMartinOk,Aguante la grieta,,,#NiUnaMenos: Detuvieron a un funcionario de Alicia Kirchner por golpear a cuatro mujeres -,0,0,reporte
3023,2017-05-17 9:30:07,"8,65E+31",@feminicidio,Feminicidio·net,,,"Detenido un joven de quince años por compartir vídeos e imágenes sexuales de su expareja de trece
#ViolenciaSexual",36,10,reporte
3026,2017-05-17 9:17:54,"8,65E+31",@eli_blue,ε ℓ i ♛,,,El Estado de México escolta al asesino de su hija #Mexicocapitaldelfemenicidio #NiUnaMenos vía @elpais_espana,0,2,reporte
3029,2017-05-17 9:00:16,"8,65E+31",@feminicidio,Feminicidio·net,,,Los huérfanos de las víctimas de #ViolenciaMachista recibirán pensión,28,25,reporte
3030,2017-05-17 8:47:35,"8,65E+31",@Bizilur,Bizilur,,,"""Honduras es un país violento contra las mujeres, cada 13 horas asesinan a una"" #abortolegal #NiUnaMenos #Honduras",0,5,reporte
3032,2017-05-17 8:30:07,"8,65E+31",@feminicidio,Feminicidio·net,,,#Segovia: Detenido un hombre por intento de secuestro a una niña de tres años,15,1,reporte
3034,2017-05-17 8:00:15,"8,65E+30",@feminicidio,Feminicidio·net,,,Envían a prisión a un hombre de 36 por agredir sexualmente a una joven de 20 en es Firó de Sóller,12,9,reporte
3035,2017-05-17 7:45:10,"8,65E+31",@adelvallet,Toño del Valle ™,,,"Feminicidio en Orizaba: El asesino la acuchilló en los genitales: Orizaba, Ver.- Espantoso asesinato que podría...",0,0,reporte
3038,2017-05-17 7:30:11,"8,65E+31",@feminicidio,Feminicidio·net,,,#Almería: Cinco años de cárcel por secuestrar a una mujer con una falsa entrevista de trabajo como gancho,15,4,reporte
3041,2017-05-17 7:09:30,"8,65E+31",@Ramastered,Ramiro,,,Femicidio: Falleció una joven que estaba internada tras una brutal golpiza,6,1,reporte
3042,2017-05-17 7:00:21,"8,65E+31",@feminicidio,Feminicidio·net,,,Detenidos en Canarias por distribución de #PornografíaInfantil y extrema violencia animal,21,6,reporte
3043,2017-05-17 6:52:26,"8,65E+30",@jrpesantes,Juan Rafael Pesantes,,,Despiden con música a cantante de tecnocumbia víctima de femicidio,0,0,reporte
3047,2017-05-17 6:20:14,"8,65E+31",@ExtraChile,Extra Chile,,,Extra Chile Informa : Femicidio frustrado en Machalí: hombre habría intentado estrangular a su pareja,0,0,reporte
3050,2017-05-17 6:14:04,"8,65E+31",@biobio,BioBioChile,,,Femicidio frustrado en Machalí: hombre habría intentado estrangular a su pareja,8,5,reporte
3054,2017-05-17 6:00:15,"8,65E+31",@radiobiei,Radio Biei,,,[SOCIEDAD] Violencia de género: taxista fue condenado por #acosocallejero #NiUnaMenos,0,0,reporte
3055,2017-05-17 6:00:15,"8,65E+31",@feminicidio,Feminicidio·net,,,"#Madrid: Prisión provisional sin fianza para acusado de asesinar a su mujer en Usera
#FeminicidioÍntimo",21,6,reporte
3060,2017-05-17 5:40:06,"8,65E+31",@chilevision,Chilevision,,,Acusan femicidio: Familiares de mujer encontrada muerta con diversas heridas culpan a ex pareja ►,3,4,reporte
3065,2017-05-17 5:30:00,"8,65E+31",@BluRadioCo,BluRadio Colombia,,,#TopBLU Nuevo caso de feminicidio en Boyacá,1,0,reporte
3066,2017-05-17 5:29:21,"8,65E+30",@elpaisuy,Diario El Pais UY,,,TRAGEDIA Investigan un posible caso de femicidio en Rivera -,1,0,reporte
3075,2017-05-17 5:14:51,"8,65E+30",@rodrigonunezm,Rodrigo Núñez Mora,,,(Ampliamos) Femicidio en Valdivia: hombre mató a mujer extranjera en Las Ánimas vía @informavaldivia #Valdiviacl,4,1,reporte
3085,2017-05-17 4:55:31,"8,65E+31",@Amaliwak,Ale Carrasco,,,Real titular: nuevo femicidio #Valdiviacl @biobio @anquinteros @soyvaldiviacl @24HorasTVN @gonzaloramirex @rioenlinea @SernamEGChile,3,0,reporte
3091,2017-05-17 4:40:04,"8,65E+31",@CHVNoticiascl,Chilevisión Noticias,,,Acusan femicidio: Familiares de mujer encontrada muerta con diversas heridas culpan a ex pareja ►,3,0,reporte
3104,2017-05-17 4:17:27,"8,65E+31",@nanoriverschiaa,Fernando Rios,,,"Terrible!! Femicidio en las animas, dpto Villa rocura.",0,0,reporte
3105,2017-05-17 4:16:05,"8,65E+31",@CATWLACDIR,Compa_CATWLAC,,,#NosDuelen56 #NiUnaMenos Wendy Anahí No debió morir.,0,0,reporte
3107,2017-05-17 4:12:20,"8,65E+31",@rodrigonunezm,Rodrigo Núñez Mora,,,"Posible femicidio en Las Ánimas #Valdiviacl PDI, Carabineros y fiscal de turno en el lugar ... en desarrollo",5,0,reporte
3110,2017-05-17 4:05:45,"8,65E+31",@bethlaw011,Elizabeth.Zea,,,"Y cerramos el día con terribles noticias:Sicarios matan a enfermera,madre d niña d13 años y un intento d feminicidio
De q avances habla PPK?",10,6,reporte
3126,2017-05-17 3:30:50,"8,65E+31",@poranews,leoveras@poranews,,,POLICIA CIVIL PRENDE AUTOR DE BRUTAL FEMINICÍDIO EM PONTA PORÃ,0,0,reporte
3127,2017-05-17 3:30:16,"8,65E+31",@fmacas,Freddy Macas Japón,,,Yaguachi vivió el caso 52 de femicidio en 2017. ►,0,0,reporte
3129,2017-05-17 3:30:00,"8,65E+31",@NoticiasTM_,NoticiasTM,,,"#BuenMiercoles #NiUnaMenos Asesinan a una mujer más, ahora en Baja California #NoticiasTM #InformaTM",1,0,reporte
3132,2017-05-17 3:26:33,"8,65E+31",@Notimexpr,NOTIMEXPR,,,Feminicidio en Orizaba: El asesino la acuchilló en los genitales,0,0,reporte
3146,2017-05-17 3:04:11,"8,65E+31",@SofiGalvanP,Sofía Galván Puente,,,"Al condenar asesinatos de mujeres, @CIDH destaca caso de asesinato de #Lesby en la @UNAM_MX #México #NiUnaMenos",2,0,reporte
3157,2017-05-17 2:49:41,"8,65E+31",@elcachapoal,El Cachapoal.cl,,,Carabineros detuvo a hombre causante de femicidio frustrado en comuna de Machalí,0,2,reporte
3165,2017-05-17 2:42:13,"8,65E+31",@Bonsaidecebra,Andrea Bertino,,,"Otro femicidio. Yesica Cohelo Pereira, 23 años, asesinada en Rivera por su pareja policía, miembro de la Guardia Republicana. ¿Hasta cuando?",2,7,reporte
3167,2017-05-17 2:37:34,"8,65E+31",@KoalaSuspicaz,DeNingunísimaManera ♀,,,"María Cristina Viera Lemes, 12a. víctima de femicidio. Herida en San Javier, Paysandú, el 14/05/2017. Fallecida el 16/05/2017.",9,2,reporte
3204,2017-05-17 2:00:21,"8,65E+31",@lahoraecuador,Diario La Hora,,,"La mujer sería otra víctima de #femicidio.
El conviviente fue detenido horas después del crimen. 
► #Ecuador",1,0,reporte
3220,2017-05-17 1:52:15,"8,65E+31",@revoltapreta,"PRETOS,UNI-VOS",,,"""Moraes deve ser indiciado pelo crime de feminicídio, homicídio qualif. praticado contra a mulher por razões da condição de sexo feminino""",3,9,reporte
3228,2017-05-17 1:45:05,"8,65E+31",@TelevisaGDL,Televisa Guadalajara,,,El hallazgo de una mujer sin vida dentro de una camioneta en Lomas de Tabachines se trata de un feminicidio.,1,2,reporte
3233,2017-05-17 1:36:11,"8,65E+30",@ManizalesRCN,RCN Radio Manizales,,,RCN Radio 1060am: Otro caso de feminicidio,0,0,reporte
3248,2017-05-17 1:16:46,"8,65E+31",@calilanoticias,Calila Notícias,,,Primeiro acusado por feminicídio em Salvador é condenado a mais de 20 anos de prisão,0,0,reporte
3250,2017-05-17 1:14:04,"8,65E+31",@Cinestudiotv,Cinestudio TV,,,40 años de prisión por el delito de feminicidio -,0,0,reporte
3255,2017-05-17 1:06:46,"8,65E+31",@RachelHolway,Rachel Holway,,,"Nos siguen asesinando 
A María de los Ángeles la mataron en la comisaría 10 de Rosario 
#Basta
#NiUnaMenos
#niunamas",83,26,reporte
3259,2017-05-17 1:04:57,"8,65E+31",@EmiMule,María Emilia Ortiz,,,Yaguachi vivió el caso 52 de femicidio en 2017. ►,0,0,reporte
3262,2017-05-17 1:03:56,"8,65E+31",@kikiperez16,Cristina Perez,,,Yaguachi vivió el caso 52 de femicidio en 2017. ►,0,0,reporte
3266,2017-05-17 1:00:23,"8,65E+31",@eltipografo,El Tipógrafo,,,Nuevo femicidio frustrado: Hombre asfixió e intentó quemar a su pareja,1,1,reporte
3285,2017-05-17 0:37:16,"8,65E+31",@mujeralenaccion,MujeralenAcción León,,,Se registra otro femicidio frustrado en Managua,0,0,reporte
3311,2017-05-17 0:16:53,"8,65E+31",@jornal_opopular,O Popular,,,Jovem é atropelada e morta por ex-namorado #Morte #Crime #Luto #Feminicídio #Relacionamento,0,1,reporte
3313,2017-05-17 0:15:05,"8,65E+31",@szuniga497,Samantha Zuñiga,,,Yaguachi vivió el caso 52 de femicidio en 2017. ►,0,0,reporte
3318,2017-05-17 0:10:08,"8,65E+31",@MonteCarlo930,Radio Monte Carlo,,,Arduas investigaciones ante probable femicidio en Rivera,0,1,reporte
3323,2017-05-17 0:05:02,"8,65E+31",@luisa_paredes64,Luisa Paredes,,,Yaguachi vivió el caso 52 de femicidio en 2017. ►,0,0,reporte
3330,2017-05-17 0:00:02,"8,65E+31",@carlosf_martin,Carlos Felipe Martin,,,Terrible nuevo femicidio frustrado en #Machalí: Hombre trata de quemar y asesinar a su pareja @NiUnaMenos_,1,0,reporte
3331,2017-05-17 0:00:02,"8,65E+31",@elrancahuaso,ElRancaHuaso.cl,,,Terrible nuevo femicidio frustrado en #Machalí: Hombre trata de quemar y asesinar a su pareja @NiUnaMenos_,0,0,reporte
3342,2017-04-13 23:52:35,"8,53E+31",@raitello,Raimundo Tello,,,"Denuncian caso de feminicidio de colombiana en Italia. Fue muerta por su esposo a causa de celos, según se dijo -",0,0,reporte
3346,2017-04-13 23:46:12,"8,53E+31",@fontibon360,Fontibón 360,,,#NiUnaMas La Fiscalía le imputó al sindicado el delito de feminicidio en calidad de tentativa. vía @Fontibon360,0,0,reporte
3356,2017-04-13 23:29:08,"8,53E+31",@grafer54,Graciela Ferreyra,,,Otro brutal femicidio sacude al país: hallaron a Ornella Dottori desnuda y con signos de asfixia,0,0,reporte
3357,2017-04-13 23:28:15,"8,53E+31",@rsudamericana,Radio Sudamericana,,,TUCUMÁN : Detuvieron a un hombre por el femicidio de una adolescente embarazada,0,1,reporte
3358,2017-04-13 23:27:16,"8,53E+31",@mujerdestesiglo,mujeresdestesiglo,,,Femicidio adolescente: mataron a Ornella en Tucumán vía @cosecharoja,3,5,reporte
3362,2017-04-13 23:25:24,"8,53E+31",@CiudadaniaXpres,CiudadaniaXpres,,,La Columna Rota/ Jazmín Lucero; El Feminicidio que apagó su luz -,0,0,reporte
3363,2017-04-13 23:25:04,"8,53E+31",@LaPaginaNegraMX,La Página Negra,,,#Feminicidio La mujer localizada sin vida en campos de cultivo en Coronango era Jessica Patricia y estaba embarazada,0,0,reporte
3372,2017-04-13 23:19:52,"8,53E+30",@NoticiasItalia,Noticias de Italia,,,Denuncian caso de feminicidio de colombiana en Italia - RCN Radio (blog) #Italia,0,0,reporte
3382,2017-04-13 23:07:26,"8,53E+31",@tunoticiaok,Tu Noticia Neuquén,,,Femicidio de Ornella: Se entregó el principal sospechoso del crimen -,1,0,reporte
3389,2017-04-13 23:00:17,"8,53E+30",@AccionesF,Acciones Feministas,,,"A un año del femicidio de Micaela Ortega, la niña de 12 años captada por grooming y asesinada brutalmente,...",1,2,reporte
3394,2017-04-13 22:53:35,"8,53E+31",@LANACION,LA NACION,,,Tucumán: detuvieron a un hombre por el femicidio de una adolescente embarazada,30,37,reporte
3395,2017-04-13 22:52:01,"8,53E+31",@monterocnn,Carlos Montero,,,"Ola de feminicidios sacude #Argentina
 #NiUnaMenos (vía @ivanpzs @CNNEE )",12,15,reporte
3399,2017-04-13 22:43:43,"8,53E+31",@CentralPuebla,Periódico Central,,,Otro #feminicidio sacudió a #Puebla,6,2,reporte
3406,2017-04-13 22:35:01,"8,53E+31",@VocesFeminista,Voces Feministas,,,"#Yucatan Exigen investigar al ex esposo de Emma Gabriela, como autor intelectual del feminicidio
Leer más:",3,0,reporte
3408,2017-04-13 22:33:16,"8,53E+31",@rcnradio,RCN Radio,,,Denuncian caso de feminicidio de colombiana en Italia,7,3,reporte
3411,2017-04-13 22:30:44,"8,53E+31",@lt10digital,LT10,,,Detuvieron a un hombre por el femicidio de una adolescente ►,1,1,reporte
3414,2017-04-13 22:30:02,"8,53E+31",@lanacionmas,La Nación Más,,,#NiUnaMenos Crece el número de delitos contra la integridad sexual de las mujeres y sólo el 5% son denunciados [,1,1,reporte
3416,2017-04-13 22:26:00,"8,53E+31",@CONAMURI,CONAMURI,,,Femicidio adolescente: mataron a Ornella en Tucumán vía @cosecharoja,1,0,reporte
3421,2017-04-13 22:22:37,"8,53E+30",@agenciajm,Agencia JM,,,LA COLUMNA ROTA | Jazmín Lucero; El Feminicidio que apagó su luz @Fridaguerrera,12,4,reporte
3426,2017-04-13 22:15:46,"8,53E+31",@MAS_Puebla,RicardoJiménezÂvila,,,"YA BASTA!
Feminicidio 30: al interior de un taller mecánico asesinan a mujer de la tercera edad vía @jornadaoriente",1,2,reporte
3428,2017-04-13 22:13:06,"8,53E+31",@NoticiasItalia,Noticias de Italia,,,Denuncian caso de feminicidio de colombiana en Italia - RCN Radio (blog) #Italia,0,0,reporte
3430,2017-04-13 22:12:08,"8,53E+31",@AlmazanC,Cristian Almazán,,,#Jujuy El pedido de Justicia de una madre de una víctima de violencia de género. #niunamenos…,0,1,reporte
3431,2017-04-13 22:12:03,"8,53E+31",@dixit_io,Dixit.io,,,Nuevo femicidio impacta a Argentina: joven embarazada fue violada y estrangulada - (@el_dinamo),0,0,reporte
3440,2017-04-13 22:05:01,"8,53E+31",@PanamaAmerica,PanamáAmérica,,,"#ProvinciasPA Autoridades no dan con el paradero del profesor, principal sospechoso de femicidio",2,1,reporte
3444,2017-04-13 22:01:01,"8,53E+31",@sanjuan8,Diario sanjuan8.com,,,"El asesino de Ornella decidió entregarse 
#NiUnaMenos
#Justicia",0,0,reporte
3445,2017-04-13 22:00:30,"8,53E+31",@ElDiario24hrs,El Diario 24 Horas,,,"Fue condenado por feminicidio, lo liberan y luego asesinó a tiros a su nueva pareja",0,0,reporte
3448,2017-04-13 21:55:01,"8,53E+31",@NoticiasRCN,Noticias RCN,,,Imputan cargos por tentativa de feminicidio agravado a sospechoso de atacar a Paola Noreña en Bogotá.,7,16,reporte
3449,2017-04-13 21:53:31,"8,53E+31",@DiarioTAG,Diario TAG,,,#Nacionales #Policiales #Femicidio #Crimen de Micaela: le dictaron la #prisión preventiva al presunto #asesino,0,0,reporte
3454,2017-04-13 21:45:58,"8,53E+31",@nataliaandreapo,😍Natuchis_chis 😍,,,Femicidio adolescente: mataron a Ornella en Tucumán,0,0,reporte
3456,2017-04-13 21:43:36,"8,53E+31",@AnnaBlume87,AnnaBlume,,,"Feminicidio 29 en Puebla: Luisa, una mujer de la tercera edad, es asaltada y asesinada a martillazos",3,1,reporte
3458,2017-04-13 21:42:27,"8,53E+28",@corcho022,Corcho Eduardo Ψ,,,Tucumán: detuvieron a un hombre por el femicidio de una adolescente embarazada vía @lanacion,1,2,reporte
3459,2017-04-13 21:40:48,"8,53E+31",@TalCualChajari,Tal Cual Chajarí,,,Wagner aguardará detenido el juicio oral y público por el femicidio a Micaela García - TalCual,0,0,reporte
3464,2017-04-13 21:32:12,"8,53E+31",@LectorOaxaca,Noticias Oaxaca,,,LA COLUMNA ROTA | Jazmín Lucero; El Feminicidio que apagó su luz #Oaxaca #TwitterOax,0,0,reporte
3469,2017-04-13 21:26:03,"8,53E+30",@mxvector,Vector MX,,,"Feminicidio número 29 en Puebla:

El cuerpo de la mujer de 65 años fue encontrado dentro de un taller mecánico de...",0,0,reporte
3470,2017-04-13 21:24:06,"8,53E+31",@JustLils,Lils,,,Femicidio adolescente: mataron a Ornella en Tucumán -,0,0,reporte
3475,2017-04-13 21:21:16,"8,53E+31",@rcnradio,RCN Radio,,,Denuncian caso de feminicidio de colombiana en Italia,9,2,reporte
3479,2017-04-13 21:13:41,"8,53E+30",@corcho1316,Jorge Corcho MattiaΨ,,,Tucumán: detuvieron a un hombre por el femicidio de una adolescente embarazada vía @lanacion,4,1,reporte
3482,2017-04-13 21:13:12,"8,53E+31",@RitaVarelaM,Rita Varela Mayorga,,,"Feminicidio 29 en Puebla: Luisa, una mujer de la tercera edad, es asaltada y asesinada a martillazos",0,0,reporte
3491,2017-04-13 21:02:09,"8,53E+31",@StanKowalski25,Stanley Kowalski,,,Tucumán: detuvieron a un hombre por el femicidio de una adolescente embarazada vía @lanacion,0,0,reporte
3492,2017-04-13 21:01:52,"8,53E+31",@Marianopalma,Mariano Palma,,,"En Chile, en 2017, ha habido un femicidio cada 5 días.",1,0,reporte
3494,2017-04-13 21:00:04,"8,53E+31",@SinEmbargoMX,Sin Embargo MX,,,"Feminicidio 29 en Puebla: Luisa, una mujer de la tercera edad, es asaltada y asesinada a martillazos",29,10,reporte
3495,2017-04-13 21:00:03,"8,53E+31",@Rosario_Plus,RosarioPlus,,,#NiUnaMenos | Se entregó el principal sospechoso por el crimen de Ornella →,0,0,reporte
3498,2017-04-13 20:54:48,"8,53E+31",@javierordonezl,JAVIER ORDOÑEZ,,,Un caso de Feminicidio de una COLOMBIANA en italia estamos muy conmocionados. @NoticiasCaracol @CMILANOTICIA,0,0,reporte
3500,2017-04-13 20:52:10,"8,53E+31",@Saucedo2Aurora,Aurora Saucedo,,,"#Noticias #DESTACADAS Feminicidio 29 en Puebla: Luisa, una mujer de la tercera edad, es asaltada y… #Tabasco",0,1,reporte
3501,2017-04-13 20:50:14,"8,53E+31",@CieloyTierrah,Cielo y Tierra,,,Femicidio adolescente: mataron a Ornella en Tucumán vía @cosecharoja,0,0,reporte
3502,2017-04-13 20:46:42,"8,53E+31",@MUOZZAVALA,JOSE MUÑOZ ZAVALA,,,Nuevo femicidio impacta a Argentina: joven embarazada fue violada y estrangulada | El Dínamo:,1,0,reporte
3515,2017-04-13 20:23:06,"8,53E+31",@QuePasaSalta,Que Pasa Salta,,,#NiUnaMenos / Se entregó el supuesto asesino de la salteña embarazada que vivía en Tucumán,1,2,reporte
3517,2017-04-13 20:20:17,"8,53E+31",@en2dos,En 2dos,,,Feminicidio en Colombia: ¿le falló la justicia a Claudia Johana?: Julio…...,0,0,reporte
3519,2017-04-13 20:18:40,"8,53E+31",@AiredeSantaFe,Aire de Santa Fe,,,Tucumán: detuvieron a un hombre por el femicidio de una adolescente embarazada,0,1,reporte
3520,2017-04-13 20:17:22,"8,53E+31",@CesarColchones,cesar,,,Nuevo femicidio: mataron a una chica de 16 años en Tucumán,0,0,reporte
3526,2017-04-13 20:06:58,"8,53E+31",@MarianTscn,Marian Tscn,,,"Tucumán: encontraron muerta en un descampado a una chica de 15 años | Tucumán, Femicidio",0,0,reporte
3529,2017-04-13 20:00:30,"8,53E+31",@el_dinamo,El Dínamo,,,Nuevo femicidio impacta a Argentina: joven embarazada fue violada y estrangulada,13,3,reporte
3539,2017-04-13 19:51:40,"8,53E+31",@CPB_Noticias,CPB NOTICIAS,,,Conmoción nacional por el femicidio de #MicaelaGarcia --->,4,0,reporte
3540,2017-04-13 19:50:28,"8,53E+31",@telefenoticias,Telefe Noticias,,,#NiUnaMenos Tucumán: un detenido por el crimen de la adolescente de 16 años,5,18,reporte
3542,2017-04-13 19:50:24,"8,53E+31",@matt_cba_arg,matt segovia,,,Femicidio en Tucumán: asesinaron a ladrillazos una chica de 16 años que estaba embarazada,0,1,reporte
3544,2017-04-13 19:50:12,"8,53E+31",@Anagabyb90Ana,Ana Gaby Benitez,,,El femicidio que la justicia de Ecuador anuló: el caso de Angie Carrillo. @FiscaliaEcuador @MashiRafael @Lenin @andrespaezec @LassoGuillermo,1,0,reporte
3546,2017-04-13 19:49:16,"8,53E+31",@vfar1953,Víctor Redondo,,,Caso Femicidio María Silvana Barrios: Con la lucha se desarchivó la causa. Neuquén.,2,1,reporte
3548,2017-04-13 19:47:00,"8,53E+31",@noticias4vision,Noticias 4Visión,,,"FGR de San Miguel procesó escena de feminicidio en el interior de una cervecería, en la 4a. Av. sur y 5a. calle Oriente. Fue estrangulada.",3,4,reporte
3550,2017-04-13 19:45:20,"8,53E+31",@MovCiudadanoYuc,Yucatán,,,"Juzgarán #Feminicidio a autor intelectual de asesinato de Emma Gabriela: su ex esposo

@MujeresMovMX @silvialopeze",5,3,reporte
3551,2017-04-13 19:45:09,"8,53E+31",@democraciatw,Diario Democracia,,,Conmoción en #Tucumán por el asesinato de una chica de 16 años #niunamenos,0,0,reporte
3557,2017-04-13 19:36:17,"8,53E+31",@gautoaf,Ariel Gauto,,,"Buscan en zona de frontera al asesino de Sandra Silguero, quien recibió 105 puñaladas en la ciudad de Corrientes en marzo de '15. #femicidio",0,1,reporte
3558,2017-04-13 19:35:20,"8,53E+30",@elpatagonico,El Patagónico,,,#Femicidio Wagner seguirá detenido por el abuso y crimen de Micaela,0,4,reporte
3559,2017-04-13 19:35:01,"8,53E+31",@LeoMoralesG,Leo! ♌️,,,"Femicidio Frustrado en #Rancagua... casi dos femicidios consecutivos en la Región... a seguir trabajando, esto no para y nosotros tampoco!",0,0,reporte
3563,2017-04-13 19:26:30,"8,53E+31",@globonoticias24,GLOBONOTICIAS24,,,"#globonoticias24 Sin capturar a docente, presunto sospechoso por feminicidio: Jueves 13 de abril de 2017 12:45 PM…",0,0,reporte
3568,2017-04-13 19:18:33,"8,53E+31",@DIEGOTALENTOARG,DIEGO GUTIERREZ,,,#NiUnaMenos otra víctima #Ornella de Tucuman. Q bárbaro este País. Somos un desastre. Cementerio europeo desde los primeros tiempos,2,6,reporte
3574,2017-04-13 19:15:09,"8,53E+31",@Cadena3Com,Cadena 3 Argentina,,,"#NiUnaMenos
Se entregó el sospechoso de asesinar a Ornella en #Tucumán",1,9,reporte
3580,2017-04-13 19:01:03,"8,53E+31",@izqverdemx,Izquierda Verde MX,,,Cartelera DVD: Jazmín Lucero López Valencia Otro feminicidio en México .,1,0,reporte
3592,2017-04-13 18:45:36,"8,53E+31",@FacuGoyen,Facundo Goyeneche,,,Cada día son más: un nuevo feminicidio en Argentina impulsa la lucha de Ni Una Menos,0,1,reporte
3596,2017-04-13 18:36:02,"8,53E+31",@DiariodeYucatan,Diario de Yucatán,,,Orden de captura contra Medina Sonda por el asesinato de su ex esposa. Lo juzgarán por #feminicidio #DYinforma,4,2,reporte
3600,2017-04-13 18:30:12,"8,53E+31",@sitiope,Sitiope.com,,,"Ornella Dottori, nueva víctima de feminicidio en Argentina ► #argentina",0,0,reporte
3607,2017-04-13 18:19:15,"8,53E+31",@laballesta_ar,LaBallesta Argentina,,,Brutal feminicidio remece a Argentina otra vez: joven embarazada fue violada y estrangulada,0,1,reporte
3611,2017-04-13 18:14:24,"8,53E+31",@criticaenlinea,Diario Critica.Pa,,,"#SucesosCri Sin capturar a docente, presunto sospechoso por feminicidio vía @Criticaenlinea",2,1,reporte
3614,2017-04-13 18:06:36,"8,53E+31",@en2dos,En 2dos,,,Feminicidio en Colombia: ¿le falló la justicia a Claudia Johana?: Julio…...,0,0,reporte
3617,2017-04-13 18:04:00,"8,53E+29",@NotiArg,Noticias Argentinas,,,#LN Tucumán: detuvieron a un hombre por el femicidio de una adolescente embarazada,0,0,reporte
3623,2017-04-13 17:56:11,"8,53E+31",@Catalunya_Press,CatalunyaPress,,,El teléfono de violencia de género registra 15 denuncias cada hora #NiUnaMenos,0,0,reporte
3626,2017-04-13 17:55:00,"8,53E+31",@Mundo_ECpe,Mundo El Comercio,,,"Ornella Dottori, nueva víctima de feminicidio en Argentina",0,1,reporte
3630,2017-04-13 17:51:38,"8,53E+31",@areacucuta,areacucuta.com,,,CAPTURADO PRESUNTO AUTOR DEL FEMINICIDIO OCURRIDO EN LOS PATIOS,1,1,reporte
3636,2017-04-13 17:48:13,"8,53E+31",@globonoticias24,GLOBONOTICIAS24,,,#globonoticias24 Tucumán: detuvieron a un hombre por el femicidio de una adolescente embarazada: Se trata de un…,0,0,reporte
3641,2017-04-13 17:42:26,"8,53E+31",@NoticiasRCN,Noticias RCN,,,Será trasladado a la cárcel Modelo de Bogotá por los cargos de tentativa de feminicidio y enfrentaría una pena de 50 años de prisión.,13,25,reporte
3642,2017-04-13 17:42:20,"8,53E+31",@NoticiasCaracol,Noticias Caracol,,,#NoticiasCatacol conoció el caso de otra víctima de violencia intrafamiliar #NiUnaMenos,7,11,reporte
3643,2017-04-13 17:41:36,"8,53E+31",@jornadaoriente,La Jornada Oriente,,,"Feminicidio 30 al interior de un taller mecánico asesinan a mujer de la tercera edad
 #feminicidio30puebla",1,0,reporte
3645,2017-04-13 17:40:10,"8,53E+31",@democraciatw,Diario Democracia,,,Wagner se declaró culpable del crimen de #Micaela y acusó a otro de los detenidos #niunamenos,0,1,reporte
3648,2017-04-13 17:38:56,"8,53E+31",@Fridaguerrera,FridaGuerrera,,,Hoy estaremos con @TapiaFernanda en @_TripleW ; hablando del caso de Jazmín Lucero; El Feminicidio que apagó su luz,13,19,reporte
3654,2017-04-13 17:29:24,"8,53E+29",@NicolettaArg,nicole,,,Tucumán: detuvieron a un hombre por el femicidio de una adolescente embarazada,6,3,reporte
3658,2017-04-13 17:25:11,"8,53E+31",@casa_la,Casa de la Mujer,,,#LaCasaInforma Fiscalía investiga 345 casos de feminicidio en el país,1,1,reporte
3660,2017-04-13 17:21:49,"8,53E+31",@Tatocencuini,♥22-06-15 ♥,,,Otro brutal femicidio sacude al país: hallaron a Ornella Dottori desnuda y con signos de asfixia,0,0,reporte
3661,2017-04-13 17:20:11,"8,53E+31",@TucunetBlog,TUCUNET ❄,,,Tucumán: detuvieron a un hombre por el femicidio de una ... - LA NACION (Argentina),1,0,reporte
3664,2017-04-13 17:18:36,"8,53E+31",@Carlos_anti_k,Carlos_MDP,,,Femicidio de Micaela: del abolicionismo perverso al juez inhumano,0,0,reporte
3669,2017-04-13 17:13:53,"8,53E+31",@MiningLegal,FARO LEGAL,,,JUZGADO DE GARANTÍA DE CASTRO DECRETA LA PRISIÓN PREVENTIVA DE IMPUTADO POR FEMICIDIO Y DESACATO EN DALCAHUE,3,1,reporte
3675,2017-04-13 17:11:02,"8,53E+31",@LaIntolerancia,La Intolerancia,,,"#MéxicoRojo Asesinan a viejita a martillazos en Aquiles Serdán, se investiga feminicidio",0,2,reporte
3676,2017-04-13 17:10:00,"8,53E+31",@ElInformanteMX,EL INFORMANTE,,,"Otro #Feminicidio en #EdoMex, van 75 en este 2017; un hombre asesinó a su pareja en #LosReyesLaPaz",6,0,reporte
3677,2017-04-13 17:09:44,"8,53E+31",@manolorp,#ConCensura,,,"A la cárcel Miguel Rozo, por el presunto ataque a la periodista Paola Noreña. Deberá enfrentar juicio por tentativa de feminicidio.",0,0,reporte
3681,2017-04-13 17:07:02,"8,53E+31",@FrankyRabago,Francisco Rabago Q.,,,"Aprehensión por feminicidio.

La Subprocuraduría de Justicia en Tecate, a través de la Comandancia de la Policía...",0,0,reporte
3682,2017-04-13 17:06:51,"8,53E+31",@FMmixnecochea,FmMixNecochea,,,Tucumán: detuvieron a un hombre por el femicidio de una adolescente embarazada -,0,0,reporte
